Measurement date,Station code,Address Number,Street,Space,Region,City,Country,Latitude,Longitude,SO2,NO2,O3,CO,PM10,PM2.5
2019-12-05T12:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.012,0.024,0.3,25,16
2019-12-05T13:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.013,0.022,0.3,28,13
2019-12-05T14:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.013,0.023,0.3,21,14
2019-12-05T15:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.014,0.023,0.3,19,6
2019-12-05T16:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.019,0.019,0.4,17,3
2019-12-05T17:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.002,0.02,0.016,0.4,14,1
2019-12-05T18:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.018000000000000002,0.016,0.4,17,1
2019-12-05T19:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.022,0.012,0.4,17,3
2019-12-05T20:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.021,0.012,0.5,26,8
2019-12-05T21:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.02,0.012,0.4,29,8
2019-12-05T22:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.018000000000000002,0.014,0.4,33,9
2019-12-05T23:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.018000000000000002,0.013,0.4,31,9
2019-12-06T00:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.018000000000000002,0.013,0.4,30,12
2019-12-06T01:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.021,0.009000000000000001,0.4,30,12
2019-12-06T02:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.024,0.006999999999999999,0.5,33,15
2019-12-06T03:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.024,0.008,0.5,31,14
2019-12-06T04:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.025,0.006999999999999999,0.5,33,20
2019-12-06T05:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.031,0.003,0.5,32,16
2019-12-06T06:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.028,0.005,0.5,36,16
2019-12-06T07:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.037000000000000005,0.002,0.7,37,16
2019-12-06T08:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.036000000000000004,0.004,0.6,38,17
2019-12-06T09:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.03,0.008,0.5,39,20
2019-12-06T10:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.023,0.012,0.4,41,31
2019-12-06T11:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.02,0.016,0.4,38,27
2019-12-06T12:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.025,0.015,0.4,36,24
2019-12-06T13:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.023,0.017,0.4,33,22
2019-12-06T14:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.019,0.022,0.4,28,19
2019-12-06T15:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.02,0.021,0.4,29,13
2019-12-06T16:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.002,0.025,0.017,0.4,33,13
2019-12-06T17:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.035,0.009000000000000001,0.5,33,10
2019-12-06T18:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.042,0.005,0.5,34,10
2019-12-06T19:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.045,0.003,0.6,30,11
2019-12-06T20:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.043,0.004,0.5,33,14
2019-12-06T21:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.046,0.002,0.6,36,15
2019-12-06T22:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.05,0.002,0.7,42,18
2019-12-06T23:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.049,0.002,0.6,37,19
2019-12-07T00:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.052000000000000005,0.002,0.7,32,21
2019-12-07T01:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.049,0.002,0.7,33,20
2019-12-07T02:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.049,0.002,0.7,31,21
2019-12-07T03:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.05,0.001,0.8,30,20
2019-12-07T04:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.048,0.001,0.8,32,22
2019-12-07T05:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.047,0.001,0.7,33,21
2019-12-07T06:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.046,0.001,0.7,35,24
2019-12-07T07:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.048,0.002,0.7,34,25
2019-12-07T08:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.049,0.002,0.8,38,26
2019-12-07T09:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.05,0.003,0.9,41,27
2019-12-07T10:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.049,0.003,0.9,46,31
2019-12-07T11:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.051,0.003,1,52,33
2019-12-07T12:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.048,0.004,0.9,49,33
2019-12-07T13:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.051,0.004,0.9,48,36
2019-12-07T14:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.053,0.004,0.9,54,42
2019-12-07T15:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.055,0.004,1,56,45
2019-12-07T16:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.054000000000000006,0.003,0.8,53,42
2019-12-07T17:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.06,0.002,0.9,48,41
2019-12-07T18:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.07,0.002,1.4,61,50
2019-12-07T19:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.078,0.002,1.6,68,60
2019-12-07T20:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.07400000000000001,0.002,1.5,69,60
2019-12-07T21:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.064,0.002,1.2,61,55
2019-12-07T22:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.046,0.002,0.7,50,42
2019-12-07T23:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.047,0.002,0.8,49,39
2019-12-08T00:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.046,0.001,0.8,52,43
2019-12-08T01:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.045,0.002,0.8,51,41
2019-12-08T02:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.038,0.003,0.8,55,42
2019-12-08T03:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.041,0.002,0.8,53,43
2019-12-08T04:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.036000000000000004,0.004,0.8,57,46
2019-12-08T05:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.002,0.036000000000000004,0.002,0.9,56,43
2019-12-08T06:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.047,0.001,1.1,56,46
2019-12-08T07:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.049,0.002,1.1,56,47
2019-12-08T08:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.048,0.002,1.2,61,49
2019-12-08T09:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.044,0.004,1.1,64,57
2019-12-08T10:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.036000000000000004,0.008,0.9,77,68
2019-12-08T11:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.04,0.009000000000000001,0.9,76,67
2019-12-08T12:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.036000000000000004,0.013,0.7,73,62
2019-12-08T13:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.045,0.012,0.8,60,49
2019-12-08T14:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.038,0.016,0.6,52,42
2019-12-08T15:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.033,0.019,0.5,35,25
2019-12-08T16:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.039,0.015,0.5,36,27
2019-12-08T17:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.046,0.009000000000000001,0.6,36,26
2019-12-08T18:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.058,0.004,0.7,36,26
2019-12-08T19:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.061,0.001,0.9,33,21
2019-12-08T20:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.066,0.001,1.1,37,26
2019-12-08T21:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.068,0.001,1.1,37,29
2019-12-08T22:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.065,0.001,1.2,41,32
2019-12-08T23:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.065,0.001,1.2,43,35
2019-12-09T00:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.062,0.001,1.2,44,37
2019-12-09T01:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.057,0.002,1,44,38
2019-12-09T02:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.053,0.002,0.9,44,40
2019-12-09T03:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.002,0.05,0.002,0.8,45,40
2019-12-09T04:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.047,0.001,0.8,48,43
2019-12-09T05:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.045,0.002,0.7,50,44
2019-12-09T06:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.045,0.002,0.8,54,51
2019-12-09T07:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.046,0.002,0.8,54,49
2019-12-09T08:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.046,0.002,0.8,62,52
2019-12-09T09:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.047,0.002,0.8,64,53
2019-12-09T10:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.043,0.004,0.8,72,60
2019-12-09T11:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.042,0.005,0.7,66,54
2019-12-09T12:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.049,0.004,0.8,70,56
2019-12-09T13:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.049,0.004,0.8,67,52
2019-12-09T14:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.048,0.006,0.7,66,53
2019-12-09T15:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.055,0.004,0.8,64,49
2019-12-09T16:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.06,0.002,1,73,52
2019-12-09T17:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.06,0.002,1,66,49
2019-12-09T18:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.062,0.002,1.1,67,50
2019-12-09T19:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.065,0.002,1.1,64,52
2019-12-09T20:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.062,0.002,0.9,64,55
2019-12-09T21:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.051,0.008,0.6,54,45
2019-12-09T22:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.049,0.01,0.6,52,41
2019-12-09T23:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.045,0.012,0.6,51,39
2019-12-10T00:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.038,0.016,0.6,50,37
2019-12-10T01:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.031,0.021,0.5,45,35
2019-12-10T02:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.026,0.021,0.5,43,35
2019-12-10T03:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.032,0.015,0.5,42,37
2019-12-10T04:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.035,0.013,0.6,41,35
2019-12-10T05:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.051,0.004,0.7,39,36
2019-12-10T06:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.059,0.001,0.7,43,42
2019-12-10T07:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.068,0.001,0.8,45,41
2019-12-10T08:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.07,0.001,1,50,49
2019-12-10T09:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.058,0.003,0.9,66,60
2019-12-10T10:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.061,0.004,1,99,86
2019-12-10T11:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.063,0.006999999999999999,1,124,107
2019-12-10T12:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.065,0.011,1,151,124
2019-12-10T13:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.065,0.011,1,153,127
2019-12-10T14:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.065,0.014,1,154,130
2019-12-10T15:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.006,0.066,0.015,1,155,127
2019-12-10T16:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.081,0.005,1.1,156,127
2019-12-10T17:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.08800000000000001,0.002,1.2,153,120
2019-12-10T18:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.083,0.002,1.3,143,116
2019-12-10T19:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.083,0.001,1.2,129,101
2019-12-10T20:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.071,0.004,1,125,97
2019-12-10T21:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.075,0.003,1.1,117,93
2019-12-10T22:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.066,0.009000000000000001,0.9,119,97
2019-12-10T23:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.053,0.019,0.8,100,83
2019-12-11T00:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.045,0.025,0.7,91,74
2019-12-11T01:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.037000000000000005,0.029,0.7,66,57
2019-12-11T02:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.032,0.032,0.6,58,50
2019-12-11T03:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.033,0.03,0.5,57,40
2019-12-11T04:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.035,0.028,0.5,48,41
2019-12-11T05:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.044,0.021,0.5,44,35
2019-12-11T06:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.05,0.014,0.5,47,38
2019-12-11T07:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.062,0.004,0.7,56,48
2019-12-11T08:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.043,0.02,1,119,99
2019-12-11T09:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.04,0.019,0.9,157,123
2019-12-11T10:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.037000000000000005,0.021,0.9,143,107
2019-12-11T11:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.005,0.025,0.029,0.7,126,91
2019-12-11T12:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.022,0.03,0.7,105,71
2019-12-11T13:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.021,0.029,0.7,81,49
2019-12-11T14:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.004,0.021,0.028,0.7,79,46
2019-12-11T15:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.02,0.025,0.4,49,26
2019-12-11T16:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.019,0.023,0.4,26,12
2019-12-11T17:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.022,0.02,0.5,35,22
2019-12-11T18:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.022,0.017,0.5,37,24
2019-12-11T19:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.022,0.016,0.4,25,14
2019-12-11T20:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.024,0.015,0.4,22,12
2019-12-11T21:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.022,0.016,0.4,20,10
2019-12-11T22:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.002,0.021,0.015,0.4,19,12
2019-12-11T23:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.002,0.015,0.017,0.4,14,6
2019-12-12T00:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.002,0.013,0.018000000000000002,0.4,15,8
2019-12-12T01:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.002,0.013,0.017,0.5,16,9
2019-12-12T02:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.003,0.014,0.016,0.5,18,12
2019-12-12T03:00:00Z,106,10, Poeun-ro 6-gil,,Mapo-gu, Seoul, Republic of Korea,37.5555803,126.9055975,0.002,0.015,0.014,0.5,21,12
